name,distance,moving_time,elapsed_time,gear_id,total_elevation_gain,type,sport_type,average_speed,max_speed,summary_polyline,start_date,timezone,elev_high,elev_low,average_heartrate,max_heartrate,average_cadence,moving_hours,moving_mins,elapsed_hours,elapsed_mins,total_moving_time,total_elapsed_time,average_pace
Morning Run,3.994172788,39.43333333333333,39.71666666666667,0,16.0,Run,Run,6.1,11.2,0,2018-02-04T13:07:22Z,(GMT-05:00) America/New_York,25.8,16.8,0.0,0.0,80.2,0.0,39.43333333333333,0.0,39.71666666666667,39.43333333333333,39.71666666666667,9:57
Morning Run,12.982304303,119.4,126.76666666666667,0,216.6,Run,Run,6.5,11.0,0,2018-02-03T11:54:42Z,(GMT-05:00) America/New_York,52.6,13.8,0.0,0.0,81.6,1.0,59.400000000000006,2.0,6.766666666666666,119.4,126.76666666666667,9:46
Morning Run,1.993358168,21.533333333333335,22.683333333333334,0,62.0,Run,Run,5.6,8.3,0,2018-02-02T12:09:28Z,(GMT-05:00) America/New_York,54.8,36.4,0.0,0.0,80.3,0.0,21.533333333333335,0.0,22.683333333333334,21.533333333333335,22.683333333333334,11:23
Morning Run,3.986094965,41.0,41.36666666666667,0,116.8,Run,Run,5.8,8.1,0,2018-02-01T11:41:26Z,(GMT-05:00) America/New_York,56.2,34.0,0.0,0.0,79.2,0.0,41.0,0.0,41.36666666666667,41.0,41.36666666666667,10:23
Morning Run,5.988773698,58.733333333333334,60.45,0,114.4,Run,Run,6.1,9.4,0,2018-01-31T11:33:22Z,(GMT-05:00) America/New_York,54.0,22.2,0.0,0.0,80.3,0.0,58.733333333333334,1.0,0.45000000000000284,58.733333333333334,60.45,10:06
Morning Run,3.9910659330000002,41.68333333333333,41.833333333333336,0,114.0,Run,Run,5.7,9.4,0,2018-01-30T11:36:51Z,(GMT-05:00) America/New_York,56.0,34.0,0.0,0.0,79.1,0.0,41.68333333333333,0.0,41.833333333333336,41.68333333333333,41.833333333333336,10:29
Lunch Run,3.997279643,40.88333333333333,41.46666666666667,0,100.8,Run,Run,5.9,11.4,0,2018-01-28T17:41:27Z,(GMT-05:00) America/New_York,36.0,24.8,0.0,0.0,79.3,0.0,40.88333333333333,0.0,41.46666666666667,40.88333333333333,41.46666666666667,10:22
Afternoon Run,8.989995628,81.78333333333333,87.45,0,193.4,Run,Run,6.6,15.4,0,2018-01-27T18:46:48Z,(GMT-05:00) America/New_York,71.4,26.2,0.0,0.0,80.2,1.0,21.78333333333333,1.0,27.450000000000003,81.78333333333333,87.45,9:44
Morning Run,2.991279994,31.4,31.666666666666668,0,80.6,Run,Run,5.7,8.7,0,2018-01-25T11:37:20Z,(GMT-05:00) America/New_York,53.6,32.8,0.0,0.0,79.5,0.0,31.4,0.0,31.666666666666668,31.4,31.666666666666668,10:35
Morning Run,4.985259533,49.9,50.483333333333334,0,110.6,Run,Run,6.0,8.9,0,2018-01-24T11:41:11Z,(GMT-05:00) America/New_York,56.8,27.8,0.0,0.0,80.1,0.0,49.9,0.0,50.483333333333334,49.9,50.483333333333334,10:08
Morning Run,3.9879590780000003,43.15,43.81666666666667,0,140.8,Run,Run,5.5,8.5,0,2018-01-23T11:43:48Z,(GMT-05:00) America/New_York,61.2,31.2,0.0,0.0,78.9,0.0,43.15,0.0,43.81666666666667,43.15,43.81666666666667,10:59
Lunch Run,4.991473243,53.083333333333336,54.266666666666666,0,87.2,Run,Run,5.6,9.2,0,2018-01-21T17:24:04Z,(GMT-05:00) America/New_York,28.2,12.0,0.0,0.0,77.8,0.0,53.083333333333336,0.0,54.266666666666666,53.083333333333336,54.266666666666666,10:52
Afternoon Run,8.985646031,81.75,84.33333333333333,0,190.8,Run,Run,6.6,10.1,0,2018-01-20T19:49:02Z,(GMT-05:00) America/New_York,64.4,22.8,0.0,0.0,80.4,1.0,21.75,1.0,24.33333333333333,81.75,84.33333333333333,9:23
Morning Run,4.992094614,48.4,49.733333333333334,0,90.0,Run,Run,6.2,8.9,0,2018-01-18T11:40:46Z,(GMT-05:00) America/New_York,62.0,30.8,0.0,0.0,80.4,0.0,48.4,0.0,49.733333333333334,48.4,49.733333333333334,9:58
Morning Run,5.990637811,62.56666666666667,63.083333333333336,0,140.0,Run,Run,5.7,8.7,0,2018-01-17T11:37:17Z,(GMT-05:00) America/New_York,69.8,34.0,0.0,0.0,79.4,1.0,2.56666666666667,1.0,3.0833333333333357,62.56666666666667,63.083333333333336,10:32
Morning Run,4.984638162,50.06666666666667,50.21666666666667,0,97.8,Run,Run,6.0,9.8,0,2018-01-16T11:43:26Z,(GMT-05:00) America/New_York,54.0,25.8,0.0,0.0,79.6,0.0,50.06666666666667,0.0,50.21666666666667,50.06666666666667,50.21666666666667,10:04
Afternoon Run,3.992308675,40.71666666666667,43.266666666666666,0,24.0,Run,Run,5.9,9.8,0,2018-01-14T18:50:01Z,(GMT-05:00) America/New_York,20.0,12.2,0.0,0.0,79.3,0.0,40.71666666666667,0.0,43.266666666666666,40.71666666666667,43.266666666666666,10:50
Morning Run,10.970926376,128.16666666666666,132.55,0,685.6,Run,Run,5.1,11.2,0,2018-01-13T15:59:38Z,(GMT-05:00) America/New_York,257.4,70.4,0.0,0.0,75.6,2.0,8.166666666666657,2.0,12.550000000000011,128.16666666666666,132.55,12:05
Morning Run,3.993551417,41.61666666666667,42.03333333333333,0,102.2,Run,Run,5.8,8.7,0,2018-01-11T11:44:48Z,(GMT-05:00) America/New_York,55.2,33.8,0.0,0.0,79.1,0.0,41.61666666666667,0.0,42.03333333333333,41.61666666666667,42.03333333333333,10:32
Morning Run,4.992094614,50.36666666666667,50.75,0,98.0,Run,Run,5.9,8.5,0,2018-01-10T11:43:59Z,(GMT-05:00) America/New_York,58.6,25.8,0.0,0.0,79.8,0.0,50.36666666666667,0.0,50.75,50.36666666666667,50.75,10:10
Morning Run,3.996036901,41.9,42.35,0,103.8,Run,Run,5.7,8.9,0,2018-01-09T11:47:15Z,(GMT-05:00) America/New_York,53.8,33.6,0.0,0.0,79.2,0.0,41.9,0.0,42.35,41.9,42.35,10:36
Lunch Run,5.010114373,66.33333333333333,68.26666666666667,0,36.8,Run,Run,4.5,12.1,0,2018-01-07T16:05:16Z,(GMT-05:00) America/New_York,21.2,-3.0,148.5,157.0,76.6,1.0,6.333333333333329,1.0,8.266666666666666,66.33333333333333,68.26666666666667,13:38
Lunch Run,6.99042375,71.75,75.41666666666667,0,165.2,Run,Run,5.8,9.8,0,2018-01-06T16:33:22Z,(GMT-05:00) America/New_York,56.0,22.0,0.0,0.0,79.3,1.0,11.75,1.0,15.416666666666671,71.75,75.41666666666667,10:47
Morning Run,3.993551417,46.3,47.05,0,146.4,Run,Run,5.2,10.7,0,2018-01-04T11:50:20Z,(GMT-05:00) America/New_York,55.2,3.8,0.0,0.0,78.5,0.0,46.3,0.0,47.05,46.3,47.05,11:47
Morning Run,4.992715985,50.61666666666667,51.0,0,125.8,Run,Run,5.9,8.7,0,2018-01-03T11:49:15Z,(GMT-05:00) America/New_York,55.0,27.8,0.0,0.0,79.6,0.0,50.61666666666667,0.0,51.0,50.61666666666667,51.0,10:13
Afternoon Run,4.065630453,53.5,54.016666666666666,0,111.0,Run,Run,4.6,29.5,0,2018-01-02T19:44:48Z,(GMT-05:00) America/New_York,56.8,19.8,149.1,164.0,75.4,0.0,53.5,0.0,54.016666666666666,53.5,54.016666666666666,13:17
Morning Hike,10.407342879,234.66666666666666,246.26666666666668,0,798.0,Hike,Hike,2.7,6.9,0,2017-12-31T13:44:33Z,(GMT-05:00) America/New_York,463.2,76.6,0.0,0.0,53.9,3.0,54.66666666666666,4.0,6.26666666666668,234.66666666666666,246.26666666666668,23:40
Afternoon Hike,3.098777177,79.48333333333333,88.23333333333333,0,318.0,Hike,Hike,2.3,7.2,0,2017-12-29T20:39:56Z,(GMT-05:00) America/New_York,756.2,464.2,0.0,0.0,50.9,1.0,19.483333333333334,1.0,28.233333333333334,79.48333333333333,88.23333333333333,28:28
Morning Hike,8.243729057,189.83333333333334,203.63333333333333,0,663.4,Hike,Hike,2.6,7.2,0,2017-12-29T14:14:44Z,(GMT-05:00) America/New_York,916.8,414.4,0.0,0.0,52.6,3.0,9.833333333333343,3.0,23.633333333333326,189.83333333333334,203.63333333333333,24:42
Morning Hike,4.949841386,138.43333333333334,144.01666666666668,0,511.0,Hike,Hike,2.1,12.5,0,2017-12-28T15:00:05Z,(GMT-05:00) America/New_York,936.2,546.8,0.0,0.0,51.7,2.0,18.433333333333337,2.0,24.01666666666668,138.43333333333334,144.01666666666668,29:06
Morning Hike,4.167535297,99.03333333333333,101.51666666666667,0,148.0,Hike,Hike,2.5,5.6,0,2017-12-28T12:57:58Z,(GMT-05:00) America/New_York,969.2,593.0,0.0,0.0,54.1,1.0,39.03333333333333,1.0,41.516666666666666,99.03333333333333,101.51666666666667,24:22
Lunch Hike,9.372760164,219.31666666666666,239.2,0,679.2,Hike,Hike,2.6,5.8,0,2017-12-27T16:10:40Z,(GMT-05:00) America/New_York,1744.4,1413.6,0.0,0.0,55.1,3.0,39.31666666666666,3.0,59.19999999999999,219.31666666666666,239.2,25:31
Morning Run,2.98879451,33.93333333333333,34.35,0,81.8,Run,Run,5.3,8.9,0,2017-12-24T15:50:39Z,(GMT-05:00) America/New_York,53.8,33.8,145.0,156.0,78.6,0.0,33.93333333333333,0.0,34.35,33.93333333333333,34.35,11:30
Morning Run,5.025027277,43.483333333333334,43.483333333333334,0,35.8,Run,Run,6.9,10.3,0,2017-12-23T14:08:48Z,(GMT-05:00) America/New_York,36.4,8.4,0.0,0.0,82.3,0.0,43.483333333333334,0.0,43.483333333333334,43.483333333333334,43.483333333333334,8:39
Morning Run,2.991279994,38.46666666666667,38.8,0,72.2,Run,Run,4.7,8.9,0,2017-12-21T11:53:40Z,(GMT-05:00) America/New_York,54.2,34.0,146.7,158.0,77.8,0.0,38.46666666666667,0.0,38.8,38.46666666666667,38.8,12:58
Morning Run,3.997901014,39.86666666666667,39.95,0,109.4,Run,Run,6.0,8.9,0,2017-12-20T11:55:14Z,(GMT-05:00) America/New_York,56.2,36.0,0.0,0.0,80.6,0.0,39.86666666666667,0.0,39.95,39.86666666666667,39.95,9:60
Morning Run,2.99500822,37.7,38.016666666666666,0,72.8,Run,Run,4.8,8.9,0,2017-12-19T11:55:35Z,(GMT-05:00) America/New_York,56.4,39.0,147.2,159.0,77.0,0.0,37.7,0.0,38.016666666666666,37.7,38.016666666666666,12:42
Lunch Run,3.9910659330000002,49.06666666666667,51.65,0,45.6,Run,Run,4.9,10.3,0,2017-12-17T16:26:47Z,(GMT-05:00) America/New_York,20.8,-8.4,146.7,156.0,78.3,0.0,49.06666666666667,0.0,51.65,49.06666666666667,51.65,12:56
Lunch Run,6.494569692,58.81666666666667,60.43333333333333,0,112.4,Run,Run,6.6,11.2,0,2017-12-16T16:50:19Z,(GMT-05:00) America/New_York,56.4,23.8,0.0,0.0,81.1,0.0,58.81666666666667,1.0,0.43333333333333,58.81666666666667,60.43333333333333,9:18
Morning Run,3.9910659330000002,41.61666666666667,42.7,0,101.2,Run,Run,5.8,8.5,0,2017-12-14T11:52:36Z,(GMT-05:00) America/New_York,54.8,33.2,0.0,0.0,80.6,0.0,41.61666666666667,0.0,42.7,41.61666666666667,42.7,10:42
Morning Run,2.9903479375,28.716666666666665,29.233333333333334,0,97.0,Run,Run,6.2,8.9,0,2017-12-13T11:57:48Z,(GMT-05:00) America/New_York,56.8,35.0,0.0,0.0,80.8,0.0,28.716666666666665,0.0,29.233333333333334,28.716666666666665,29.233333333333334,9:47
Morning Run,3.989823191,38.983333333333334,39.733333333333334,0,83.8,Run,Run,6.1,9.8,0,2017-12-12T11:50:32Z,(GMT-05:00) America/New_York,56.0,36.0,0.0,0.0,80.1,0.0,38.983333333333334,0.0,39.733333333333334,38.983333333333334,39.733333333333334,9:58
Afternoon Run,4.98960913,47.61666666666667,48.46666666666667,0,117.6,Run,Run,6.3,9.8,0,2017-12-09T19:39:28Z,(GMT-05:00) America/New_York,56.0,32.6,0.0,0.0,80.1,0.0,47.61666666666667,0.0,48.46666666666667,47.61666666666667,48.46666666666667,9:43
Morning Run,2.995629591,28.466666666666665,28.466666666666665,0,85.6,Run,Run,6.3,8.9,0,2017-12-07T11:58:00Z,(GMT-05:00) America/New_York,54.2,27.2,0.0,0.0,79.8,0.0,28.466666666666665,0.0,28.466666666666665,28.466666666666665,28.466666666666665,9:30
Morning Run,3.4859534471000004,33.18333333333333,33.266666666666666,0,87.8,Run,Run,6.3,9.6,0,2017-12-06T12:02:33Z,(GMT-05:00) America/New_York,54.8,34.4,0.0,0.0,79.5,0.0,33.18333333333333,0.0,33.266666666666666,33.18333333333333,33.266666666666666,9:33
Morning Run,3.0086783820000003,29.983333333333334,30.733333333333334,0,70.8,Run,Run,6.0,9.6,0,2017-12-05T12:00:36Z,(GMT-05:00) America/New_York,58.2,38.4,0.0,0.0,78.4,0.0,29.983333333333334,0.0,30.733333333333334,29.983333333333334,30.733333333333334,10:13
Afternoon Run,4.0098934743,38.21666666666667,39.36666666666667,0,8.8,Run,Run,6.3,8.9,0,2017-12-03T19:15:42Z,(GMT-05:00) America/New_York,26.2,16.2,0.0,0.0,80.3,0.0,38.21666666666667,0.0,39.36666666666667,38.21666666666667,39.36666666666667,9:49
Afternoon Run,3.0145192694,28.783333333333335,30.1,0,62.2,Run,Run,6.3,8.7,0,2017-12-02T20:39:05Z,(GMT-05:00) America/New_York,65.2,35.0,0.0,0.0,79.7,0.0,28.783333333333335,0.0,30.1,28.783333333333335,30.1,9:59
Morning Run,3.0068764061000004,30.783333333333335,30.783333333333335,0,79.6,Run,Run,5.9,8.9,0,2017-11-30T12:06:27Z,(GMT-05:00) America/New_York,52.8,25.8,0.0,0.0,79.7,0.0,30.783333333333335,0.0,30.783333333333335,30.783333333333335,30.783333333333335,10:14
Morning Run,2.9414460398,30.35,31.35,0,77.2,Run,Run,5.8,9.4,0,2017-11-28T12:04:44Z,(GMT-05:00) America/New_York,55.2,35.2,0.0,0.0,79.7,0.0,30.35,0.0,31.35,30.35,31.35,10:39
Afternoon Run,2.4914491616,21.65,29.733333333333334,0,58.2,Run,Run,6.9,20.4,0,2017-11-26T20:41:16Z,(GMT-05:00) America/New_York,50.4,34.4,0.0,0.0,80.5,0.0,21.65,0.0,29.733333333333334,21.65,29.733333333333334,11:56
Morning Hike,9.972383179,243.6,271.3333333333333,0,722.0,Hike,Hike,2.5,7.6,0,2017-11-24T13:22:14Z,(GMT-05:00) America/New_York,364.8,-12.2,0.0,0.0,54.2,4.0,3.5999999999999943,4.0,31.333333333333314,243.6,271.3333333333333,27:13
Morning Run,1.4292154370999999,14.1,18.35,0,44.0,Run,Run,6.1,10.7,0,2017-11-23T14:46:13Z,(GMT-05:00) America/New_York,-88.4,-104.0,0.0,0.0,80.1,0.0,14.1,0.0,18.35,14.1,18.35,12:50
Lunch Run,3.0012219300000003,25.033333333333335,27.0,0,69.0,Run,Run,7.2,12.5,0,2017-10-26T16:28:14Z,(GMT-05:00) America/New_York,50.0,33.0,0.0,0.0,83.5,0.0,25.033333333333335,0.0,27.0,25.033333333333335,27.0,8:60
Afternoon Run,2.004542846,20.066666666666666,23.133333333333333,0,16.0,Run,Run,6.0,9.4,0,2017-10-20T19:43:29Z,(GMT-05:00) America/New_York,19.0,13.0,0.0,0.0,81.5,0.0,20.066666666666666,0.0,23.133333333333333,20.066666666666666,23.133333333333333,11:32
Morning Run,2.0224383308,25.616666666666667,34.63333333333333,0,130.0,Run,Run,4.7,10.5,0,2017-09-30T17:27:23Z,(GMT-08:00) America/Los_Angeles,2614.0,2167.0,0.0,0.0,73.0,0.0,25.616666666666667,0.0,34.63333333333333,25.616666666666667,34.63333333333333,17:07
Morning Run,4.9097008194,88.65,126.71666666666667,0,875.0,Run,Run,3.3,10.3,0,2017-09-30T14:50:30Z,(GMT-08:00) America/Los_Angeles,2483.0,1898.0,0.0,0.0,66.0,1.0,28.650000000000006,2.0,6.716666666666669,88.65,126.71666666666667,25:49
Afternoon Run,3.006192898,25.833333333333332,26.766666666666666,0,69.0,Run,Run,7.0,23.9,0,2017-09-27T21:23:04Z,(GMT-05:00) America/New_York,63.0,48.0,0.0,0.0,83.2,0.0,25.833333333333332,0.0,26.766666666666666,25.833333333333332,26.766666666666666,8:54
Morning Run,1.864734371,18.583333333333332,20.433333333333334,0,48.0,Run,Run,6.0,9.4,0,2017-09-26T10:57:58Z,(GMT-05:00) America/New_York,52.0,35.0,0.0,0.0,81.0,0.0,18.583333333333332,0.0,20.433333333333334,18.583333333333332,20.433333333333334,10:57
Afternoon Run,2.916715474,31.383333333333333,54.2,0,127.0,Run,Run,5.6,21.7,0,2017-09-23T21:52:55Z,(GMT-05:00) America/New_York,54.0,31.0,0.0,0.0,78.0,0.0,31.383333333333333,0.0,54.2,31.383333333333333,54.2,18:35
Evening Run,0.6838809226,6.6,9.433333333333334,0,26.0,Run,Run,6.2,12.8,0,2017-09-21T22:37:05Z,(GMT-05:00) America/New_York,58.0,39.0,0.0,0.0,80.5,0.0,6.6,0.0,9.433333333333334,6.6,9.433333333333334,13:48
Morning Activity,28.156681219800003,668.15,745.4,0,6438.0,Workout,Workout,2.5,14.5,0,2017-09-16T10:07:03Z,(GMT-05:00) America/New_York,1156.0,299.0,0.0,0.0,59.8,11.0,8.149999999999977,12.0,25.399999999999977,668.15,745.4,26:28
Lunch Run,7.7148180618,85.55,89.85,0,494.0,Run,Run,5.4,13.6,0,2017-09-09T15:05:49Z,(GMT-05:00) America/New_York,238.0,49.0,0.0,0.0,78.7,1.0,25.549999999999997,1.0,29.849999999999994,85.55,89.85,11:39
Afternoon Run,3.0037695511000004,27.966666666666665,28.966666666666665,0,82.0,Run,Run,6.4,10.7,0,2017-09-07T21:59:04Z,(GMT-05:00) America/New_York,37.0,19.0,0.0,0.0,81.4,0.0,27.966666666666665,0.0,28.966666666666665,27.966666666666665,28.966666666666665,9:39
Morning Run,2.7620562321000004,28.166666666666668,33.5,0,233.0,Run,Run,5.9,10.5,0,2017-09-06T10:52:25Z,(GMT-05:00) America/New_York,57.0,34.0,0.0,0.0,81.3,0.0,28.166666666666668,0.0,33.5,28.166666666666668,33.5,12:08
Morning Run,7.454960709600001,144.31666666666666,184.23333333333332,0,1101.0,Run,Run,3.1,9.6,0,2017-09-02T12:41:41Z,(GMT-05:00) America/New_York,381.0,12.0,0.0,0.0,59.4,2.0,24.316666666666663,3.0,4.23333333333332,144.31666666666666,184.23333333333332,24:43
Evening Run,11.6684153235,210.81666666666666,239.8,0,701.0,Run,Run,3.3,13.2,0,2017-09-01T22:08:21Z,(GMT-05:00) America/New_York,428.0,88.0,0.0,0.0,54.0,3.0,30.816666666666663,3.0,59.80000000000001,210.81666666666666,239.8,20:33
Morning Run,3.0711261675,28.45,28.533333333333335,0,138.0,Run,Run,6.5,31.5,0,2017-08-30T10:57:01Z,(GMT-05:00) America/New_York,12.0,-10.0,0.0,0.0,82.5,0.0,28.45,0.0,28.533333333333335,28.45,28.533333333333335,9:17
Afternoon Run,3.000600559,30.533333333333335,33.516666666666666,0,160.0,Run,Run,5.9,10.1,0,2017-08-17T21:49:43Z,(GMT-05:00) America/New_York,76.0,59.0,0.0,0.0,80.5,0.0,30.533333333333335,0.0,33.516666666666666,30.533333333333335,33.516666666666666,11:10
Morning Run,5.003279292,48.016666666666666,49.88333333333333,0,214.0,Run,Run,6.3,10.3,0,2017-08-16T10:52:42Z,(GMT-05:00) America/New_York,53.0,24.0,0.0,0.0,82.6,0.0,48.016666666666666,0.0,49.88333333333333,48.016666666666666,49.88333333333333,9:58
Evening Run,0.472863331,4.85,4.85,0,18.0,Run,Run,5.8,8.9,0,2017-08-15T23:49:46Z,(GMT-05:00) America/New_York,62.0,49.0,0.0,0.0,81.7,0.0,4.85,0.0,4.85,4.85,4.85,10:15
Morning Run,22.263909341300003,273.95,346.35,0,1515.4,Run,Run,4.9,26.4,0,2017-08-12T11:57:40Z,(GMT-05:00) America/New_York,653.0,244.0,0.0,0.0,69.9,4.0,33.94999999999999,5.0,46.35000000000002,273.95,346.35,15:33
Lunch Run,3.5180161907,54.55,91.05,0,386.0,Run,Run,3.9,11.0,0,2017-08-11T16:37:44Z,(GMT-05:00) America/New_York,446.0,94.0,0.0,0.0,51.1,0.0,54.55,1.0,31.049999999999997,54.55,91.05,25:53
Evening Run,4.016417869800001,37.86666666666667,37.93333333333333,0,58.0,Run,Run,6.4,11.0,0,2017-08-09T23:28:03Z,(GMT-05:00) America/New_York,58.0,29.0,0.0,0.0,82.6,0.0,37.86666666666667,0.0,37.93333333333333,37.86666666666667,37.93333333333333,9:27
Evening Run,3.2106860941,28.4,60.13333333333333,0,70.0,Run,Run,6.8,10.5,0,2017-08-08T22:21:30Z,(GMT-05:00) America/New_York,72.0,48.0,0.0,0.0,82.4,0.0,28.4,1.0,0.13333333333333286,28.4,60.13333333333333,18:44
Morning Run,10.035514472600001,97.7,101.85,0,108.0,Run,Run,6.2,12.1,0,2017-08-06T14:46:55Z,(GMT-05:00) America/New_York,53.0,16.0,0.0,0.0,82.4,1.0,37.7,1.0,41.849999999999994,97.7,101.85,10:09
Morning Run,7.6536751554,86.25,114.93333333333334,0,520.0,Run,Run,5.3,11.6,0,2017-08-05T11:44:20Z,(GMT-05:00) America/New_York,385.0,69.0,0.0,0.0,76.6,1.0,26.25,1.0,54.93333333333334,86.25,114.93333333333334,15:01
Evening Run,1.6143839951,25.116666666666667,29.983333333333334,0,44.0,Run,Run,3.9,8.5,0,2017-08-01T22:23:54Z,(GMT-05:00) America/New_York,56.0,40.0,0.0,0.0,59.0,0.0,25.116666666666667,0.0,29.983333333333334,25.116666666666667,29.983333333333334,18:34
Morning Run,51.5751600162,542.5666666666667,602.8333333333334,0,1464.4,Run,Run,5.7,15.4,0,2017-07-29T09:00:13Z,(GMT-05:00) America/New_York,375.0,191.0,0.0,0.0,79.3,9.0,2.5666666666667197,10.0,2.8333333333333712,542.5666666666667,602.8333333333334,11:41
Evening Run,2.9991092686000003,25.35,27.283333333333335,0,66.0,Run,Run,7.1,11.4,0,2017-07-26T23:15:36Z,(GMT-05:00) America/New_York,-34.0,-48.0,0.0,0.0,83.5,0.0,25.35,0.0,27.283333333333335,25.35,27.283333333333335,9:06
Evening Run,4.9968170336,46.65,46.75,0,150.0,Run,Run,6.4,11.6,0,2017-07-25T22:25:17Z,(GMT-05:00) America/New_York,55.0,19.0,0.0,0.0,82.2,0.0,46.65,0.0,46.75,46.65,46.75,9:21
Afternoon Run,8.0929223153,72.41666666666667,77.78333333333333,0,145.0,Run,Run,6.7,12.3,0,2017-07-23T19:13:31Z,(GMT-05:00) America/New_York,55.0,23.0,0.0,0.0,83.2,1.0,12.416666666666671,1.0,17.78333333333333,72.41666666666667,77.78333333333333,9:37
Morning Run,2.5932918685,25.05,39.483333333333334,0,231.4,Run,Run,6.2,12.8,0,2017-07-20T10:24:50Z,(GMT-05:00) America/New_York,64.0,26.0,0.0,0.0,78.8,0.0,25.05,0.0,39.483333333333334,25.05,39.483333333333334,15:14
Morning Run,2.000193249,19.65,19.916666666666668,0,44.0,Run,Run,6.1,9.6,0,2017-07-20T10:02:06Z,(GMT-05:00) America/New_York,50.0,35.0,0.0,0.0,83.2,0.0,19.65,0.0,19.916666666666668,19.65,19.916666666666668,9:57
Morning Run,3.9857842795000002,36.65,36.8,0,143.0,Run,Run,6.5,8.7,0,2017-07-19T10:54:34Z,(GMT-05:00) America/New_York,51.0,26.0,0.0,0.0,84.6,0.0,36.65,0.0,36.8,36.65,36.8,9:14
Evening Run,4.0052331918,38.46666666666667,38.63333333333333,0,73.0,Run,Run,6.2,9.8,0,2017-07-18T23:55:26Z,(GMT-05:00) America/New_York,53.0,33.0,0.0,0.0,81.6,0.0,38.46666666666667,0.0,38.63333333333333,38.46666666666667,38.63333333333333,9:39
Morning Run,3.0012219300000003,31.133333333333333,31.233333333333334,0,69.0,Run,Run,5.8,8.9,0,2017-07-18T10:53:13Z,(GMT-05:00) America/New_York,55.0,38.0,0.0,0.0,82.3,0.0,31.133333333333333,0.0,31.233333333333334,31.133333333333333,31.233333333333334,10:24
Morning Run,20.5808638507,300.3333333333333,388.3,0,1712.0,Run,Run,4.1,13.0,0,2017-07-16T12:36:16Z,(GMT-05:00) America/New_York,478.0,97.4,0.0,0.0,67.0,5.0,0.3333333333333144,6.0,28.30000000000001,300.3333333333333,388.3,18:52
Evening Run,8.0831046535,69.08333333333333,85.86666666666666,0,240.0,Run,Run,7.0,12.1,0,2017-07-15T23:17:24Z,(GMT-05:00) America/New_York,36.0,7.0,0.0,0.0,82.9,1.0,9.083333333333329,1.0,25.86666666666666,69.08333333333333,85.86666666666666,10:37
Morning Run,3.3160706156999997,30.816666666666666,31.0,0,134.0,Run,Run,6.5,9.6,0,2017-07-12T10:54:47Z,(GMT-05:00) America/New_York,54.0,30.0,0.0,0.0,84.5,0.0,30.816666666666666,0.0,31.0,30.816666666666666,31.0,9:21
Evening Run,1.337811763,13.733333333333333,13.733333333333333,0,65.0,Run,Run,5.8,9.4,0,2017-07-11T22:40:42Z,(GMT-05:00) America/New_York,52.0,34.0,0.0,0.0,82.1,0.0,13.733333333333333,0.0,13.733333333333333,13.733333333333333,13.733333333333333,10:16
Evening Run,4.0950834384,38.95,41.56666666666667,0,90.0,Run,Run,6.3,9.6,0,2017-07-09T23:06:55Z,(GMT-05:00) America/New_York,58.0,35.0,0.0,0.0,82.9,0.0,38.95,0.0,41.56666666666667,38.95,41.56666666666667,10:09
Morning Run,5.332730196200001,74.3,118.83333333333333,0,1582.0,Run,Run,4.3,13.0,0,2017-07-09T14:01:04Z,(GMT-05:00) America/New_York,434.0,-71.0,0.0,0.0,66.8,1.0,14.299999999999997,1.0,58.83333333333333,74.3,118.83333333333333,22:17
Morning Run,8.599277543200001,134.61666666666667,210.06666666666666,0,1267.0,Run,Run,3.8,11.6,0,2017-07-08T12:31:18Z,(GMT-05:00) America/New_York,465.0,-55.0,0.0,0.0,61.5,2.0,14.616666666666674,3.0,30.066666666666663,134.61666666666667,210.06666666666666,24:26
Evening Run,2.999979188,26.2,26.683333333333334,0,74.0,Run,Run,6.9,12.1,0,2017-07-06T22:49:50Z,(GMT-05:00) America/New_York,51.0,35.0,0.0,0.0,82.9,0.0,26.2,0.0,26.683333333333334,26.2,26.683333333333334,8:54
Evening Run,1.4914146741999998,15.316666666666666,15.366666666666667,0,42.0,Run,Run,5.8,10.1,0,2017-07-04T23:26:07Z,(GMT-05:00) America/New_York,55.0,40.0,0.0,0.0,81.3,0.0,15.316666666666666,0.0,15.366666666666667,15.316666666666666,15.366666666666667,10:18
Morning Run,10.5571554271,213.58333333333334,518.8666666666667,0,2631.0,Run,Run,3.0,6.0,0,2017-07-03T09:52:07Z,(GMT-05:00) America/New_York,1927.0,618.0,0.0,0.0,48.8,3.0,33.58333333333334,8.0,38.866666666666674,213.58333333333334,518.8666666666667,49:09
Morning Run,9.6749328813,167.11666666666667,379.2,0,1418.0,Run,Run,3.5,6.7,0,2017-07-01T09:56:49Z,(GMT-05:00) America/New_York,1609.0,327.0,0.0,0.0,50.7,2.0,47.116666666666674,6.0,19.19999999999999,167.11666666666667,379.2,39:12
Afternoon Run,12.2000603511,146.26666666666668,214.51666666666668,0,427.4,Run,Run,5.0,16.3,0,2017-06-30T18:13:59Z,(GMT-05:00) America/New_York,340.0,145.0,0.0,0.0,68.5,2.0,26.26666666666668,3.0,34.51666666666668,146.26666666666668,214.51666666666668,17:35
